::ffff:10.0.0.106 - - [08/Apr/2022:10:05:54 +0000] "GET /api/v1/categories/6202279d264a61cb2f1cacaf/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:05:54 +0000] "GET /api/v1/categories/6204ac201b839168eb40bea5/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:07:07 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:18 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:18 +0000] "GET /api/v1/categories/62076b9c55fb1175fe77fe34/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:18 +0000] "GET /api/v1/categories/6202279d264a61cb2f1cacaf/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:18 +0000] "GET /api/v1/categories/6204ac201b839168eb40bea5/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:18 +0000] "GET /api/v1/categories/62021969264a61cb2f1cacac/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:21 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:49 +0000] "POST /api/v1/foods HTTP/1.1" 200 473 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:50 +0000] "GET /api/v1/foods/625009edbb00845a43bafbf8 HTTP/1.1" 200 473 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:09:50 +0000] "PUT /api/v1/foods/625009edbb00845a43bafbf8/photo HTTP/1.1" 200 50 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:11:20 +0000] "GET /api/v1/categories/62076b9c55fb1175fe77fe34/foods?limit=50&search=%D1%85%D0%BE%D0%BE HTTP/1.1" 200 7896 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:11:20 +0000] "GET /api/v1/categories/6204ac201b839168eb40bea5/foods?limit=50&search=%D1%85%D0%BE%D0%BE HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:11:20 +0000] "GET /api/v1/categories/62021969264a61cb2f1cacac/foods?limit=50&search=%D1%85%D0%BE%D0%BE HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:11:20 +0000] "GET /api/v1/categories/6202279d264a61cb2f1cacaf/foods?limit=50&search=%D1%85%D0%BE%D0%BE HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:11:22 +0000] "GET /api/v1/foods/625009edbb00845a43bafbf8 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
